,fold,feature_name,feature,loss
0,train,cross_entropy,1099.619140625,1.0
1,train,cross_entropy,1739.2391357421875,1.0
2,train,cross_entropy,1667.3212890625,1.0
3,train,cross_entropy,1047.61181640625,1.0
4,train,cross_entropy,878.5108032226562,1.0
5,train,cross_entropy,1281.9415283203125,1.0
6,train,cross_entropy,1335.2271728515625,1.0
7,train,cross_entropy,1646.50341796875,1.0
8,train,cross_entropy,1023.62939453125,1.0
9,train,cross_entropy,1152.764404296875,1.0
10,train,cross_entropy,1391.92578125,1.0
11,train,cross_entropy,1022.745361328125,1.0
12,train,cross_entropy,1584.7598876953125,1.0
13,train,cross_entropy,1284.8642578125,1.0
14,train,cross_entropy,907.8782958984375,1.0
15,train,cross_entropy,1396.4903564453125,1.0
16,train,cross_entropy,2199.34619140625,1.0
17,train,cross_entropy,1542.52783203125,1.0
18,train,cross_entropy,1542.908447265625,1.0
19,train,cross_entropy,1120.02001953125,1.0
20,train,cross_entropy,1040.91552734375,1.0
21,train,cross_entropy,628.7569580078125,1.0
22,train,cross_entropy,971.5519409179688,1.0
23,train,cross_entropy,879.9769897460938,1.0
24,train,cross_entropy,1120.754150390625,1.0
25,train,cross_entropy,1493.051513671875,1.0
26,train,cross_entropy,1795.543701171875,1.0
27,train,cross_entropy,993.114501953125,1.0
28,train,cross_entropy,1105.146240234375,1.0
29,train,cross_entropy,1119.993408203125,1.0
30,train,cross_entropy,1081.955322265625,1.0
31,train,cross_entropy,978.27197265625,1.0
32,train,cross_entropy,652.0179443359375,1.0
33,train,cross_entropy,1184.05029296875,1.0
34,train,cross_entropy,1281.5821533203125,1.0
35,train,cross_entropy,1234.03369140625,1.0
36,train,cross_entropy,1199.755615234375,1.0
37,train,cross_entropy,1105.4180908203125,1.0
38,train,cross_entropy,1180.182861328125,1.0
39,train,cross_entropy,949.4834594726562,1.0
40,train,cross_entropy,1241.4415283203125,1.0
41,train,cross_entropy,1044.648193359375,1.0
42,train,cross_entropy,591.7796630859375,0.0
43,train,cross_entropy,1479.701416015625,1.0
44,train,cross_entropy,1298.2548828125,1.0
45,train,cross_entropy,1294.6759033203125,1.0
46,train,cross_entropy,1356.1015625,1.0
47,train,cross_entropy,1077.198974609375,1.0
48,train,cross_entropy,1063.7327880859375,1.0
49,train,cross_entropy,1344.3121337890625,1.0
50,train,cross_entropy,1028.2166748046875,1.0
51,train,cross_entropy,1029.846923828125,1.0
52,train,cross_entropy,1664.5477294921875,1.0
53,train,cross_entropy,943.4443359375,1.0
54,train,cross_entropy,1225.870361328125,1.0
55,train,cross_entropy,871.663818359375,1.0
56,train,cross_entropy,797.7083740234375,1.0
57,train,cross_entropy,658.34423828125,1.0
58,train,cross_entropy,1024.9752197265625,1.0
59,train,cross_entropy,613.6328735351562,0.0
60,train,cross_entropy,1537.7518310546875,1.0
61,train,cross_entropy,1017.526611328125,1.0
62,train,cross_entropy,1534.3624267578125,1.0
63,train,cross_entropy,1252.3143310546875,1.0
64,train,cross_entropy,1177.420654296875,1.0
65,train,cross_entropy,518.9306640625,1.0
66,train,cross_entropy,1394.7552490234375,1.0
67,train,cross_entropy,1173.496826171875,1.0
68,train,cross_entropy,1061.24853515625,1.0
69,train,cross_entropy,1458.99072265625,1.0
70,train,cross_entropy,1378.18017578125,1.0
71,train,cross_entropy,1552.238037109375,1.0
72,train,cross_entropy,1788.3927001953125,1.0
73,train,cross_entropy,1235.7333984375,1.0
74,train,cross_entropy,1100.19970703125,1.0
75,train,cross_entropy,645.6912231445312,1.0
76,train,cross_entropy,980.4822998046875,1.0
77,train,cross_entropy,1231.3416748046875,1.0
78,train,cross_entropy,988.4125366210938,1.0
79,train,cross_entropy,1118.50830078125,1.0
80,train,cross_entropy,1781.496826171875,1.0
81,train,cross_entropy,1142.1318359375,1.0
82,train,cross_entropy,1422.6329345703125,1.0
83,train,cross_entropy,1379.766357421875,1.0
84,train,cross_entropy,1574.22900390625,1.0
85,train,cross_entropy,1218.548828125,1.0
86,train,cross_entropy,660.4946899414062,0.0
87,train,cross_entropy,1008.689453125,1.0
88,train,cross_entropy,1423.3173828125,1.0
89,train,cross_entropy,1317.104248046875,1.0
90,train,cross_entropy,1612.97216796875,1.0
91,train,cross_entropy,1046.90234375,1.0
92,train,cross_entropy,1457.52734375,1.0
93,train,cross_entropy,808.4057006835938,0.0
94,train,cross_entropy,1584.9705810546875,1.0
95,train,cross_entropy,1353.730712890625,1.0
96,train,cross_entropy,1107.2763671875,1.0
97,train,cross_entropy,1195.22802734375,1.0
98,train,cross_entropy,781.6504516601562,0.0
99,train,cross_entropy,1118.2164306640625,1.0
100,train,cross_entropy,1727.1324462890625,1.0
101,train,cross_entropy,2108.235107421875,1.0
102,train,cross_entropy,1096.831298828125,1.0
103,train,cross_entropy,1180.382568359375,1.0
104,train,cross_entropy,2484.331298828125,1.0
105,train,cross_entropy,970.159423828125,1.0
106,train,cross_entropy,1361.2359619140625,1.0
107,train,cross_entropy,915.2880859375,1.0
108,train,cross_entropy,529.2684326171875,0.0
109,train,cross_entropy,403.5918884277344,0.0
110,train,cross_entropy,1368.5556640625,1.0
111,train,cross_entropy,754.6937255859375,1.0
112,train,cross_entropy,992.7557983398438,1.0
113,train,cross_entropy,1194.87060546875,1.0
