Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EtisLaribDB,Unbiased,-1,0.9230769230769231,1.0,0.9615384615384616
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EtisLaribDB,Synthetic,-1,0.75,0.8333333333333334,0.7916666666666667
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EtisLaribDB,Temporal,-1,0.7857142857142857,1.0,0.8928571428571428
Polyp,kNN,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,Unbiased,-1,0.631578947368421,1.0,0.8157894736842105
Polyp,kNN,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,Synthetic,-1,0.4827586206896552,0.5333333333333333,0.5080459770114942
Polyp,kNN,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,Temporal,-1,0.5757575757575758,0.7272727272727273,0.6515151515151516
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EndoCV2020,Unbiased,-1,0.625,1.0,0.8125
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EndoCV2020,Synthetic,-1,0.5,1.0,0.75
Polyp,kNN,val_optimal,True,True,EtisLaribDB,EndoCV2020,Temporal,-1,0.6,1.0,0.8
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,Unbiased,-1,0.9230769230769231,0.8,0.8615384615384616
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,Synthetic,-1,0.9166666666666666,0.33333333333333337,0.625
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,Temporal,-1,0.8571428571428571,0.75,0.8035714285714286
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,Unbiased,-1,0.9736842105263158,0.6666666666666667,0.8201754385964912
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,Synthetic,-1,0.896551724137931,0.19999999999999996,0.5482758620689655
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,Temporal,-1,0.9090909090909091,0.2727272727272727,0.5909090909090908
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,Unbiased,-1,0.875,0.8,0.8375
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,Synthetic,-1,0.8333333333333334,0.5714285714285714,0.7023809523809523
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,Temporal,-1,0.8,1.0,0.9
Polyp,kNN,val_optimal,True,True,EndoCV2020,EtisLaribDB,Unbiased,-1,0.9230769230769231,0.8,0.8615384615384616
Polyp,kNN,val_optimal,True,True,EndoCV2020,EtisLaribDB,Synthetic,-1,0.9166666666666666,0.5,0.7083333333333333
Polyp,kNN,val_optimal,True,True,EndoCV2020,EtisLaribDB,Temporal,-1,0.7857142857142857,0.75,0.7678571428571428
Polyp,kNN,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,Unbiased,-1,0.9736842105263158,0.6666666666666667,0.8201754385964912
Polyp,kNN,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,Synthetic,-1,0.896551724137931,0.2666666666666667,0.5816091954022988
Polyp,kNN,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,Temporal,-1,0.8181818181818182,0.2727272727272727,0.5454545454545454
Polyp,kNN,val_optimal,True,True,EndoCV2020,EndoCV2020,Unbiased,-1,0.875,0.8,0.8375
Polyp,kNN,val_optimal,True,True,EndoCV2020,EndoCV2020,Synthetic,-1,0.8333333333333334,0.7142857142857143,0.7738095238095238
Polyp,kNN,val_optimal,True,True,EndoCV2020,EndoCV2020,Temporal,-1,0.7,1.0,0.85
Polyp,kNN,ind_span,True,True,EtisLaribDB,EtisLaribDB,Unbiased,-1,1.0,0.6,0.8
Polyp,kNN,ind_span,True,True,EtisLaribDB,EtisLaribDB,Synthetic,-1,0.9166666666666666,0.16666666666666663,0.5416666666666666
