Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Unbiased,-1,0.992816091954023,1.0,0.9964080459770115
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Temporal,-1,0.9703557312252964,0.9357798165137614,0.9530677738695289
NICO,Entropy,val_optimal,True,True,outdoor,water,Unbiased,-1,0.9952941176470588,1.0,0.9976470588235293
NICO,Entropy,val_optimal,True,True,outdoor,water,Temporal,-1,0.986764705882353,0.9438202247191011,0.9652924653007271
NICO,Entropy,val_optimal,True,True,outdoor,rock,Unbiased,-1,0.995850622406639,1.0,0.9979253112033195
NICO,Entropy,val_optimal,True,True,outdoor,rock,Temporal,-1,0.9808612440191388,0.8617021276595744,0.9212816858393567
NICO,Entropy,val_optimal,True,True,outdoor,grass,Unbiased,-1,0.9895287958115183,1.0,0.9947643979057592
NICO,Entropy,val_optimal,True,True,outdoor,grass,Temporal,-1,0.994979079497908,0.9156626506024097,0.9553208650501588
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Unbiased,-1,0.9923664122137404,1.0,0.9961832061068703
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Temporal,-1,0.9769094138543517,0.927710843373494,0.9523101286139228
NICO,Entropy,val_optimal,True,True,water,outdoor,Unbiased,-1,0.992816091954023,0.9863013698630136,0.9895587309085183
NICO,Entropy,val_optimal,True,True,water,outdoor,Temporal,-1,0.974308300395257,0.8899082568807339,0.9321082786379955
NICO,Entropy,val_optimal,True,True,water,water,Unbiased,-1,0.996078431372549,0.9863013698630136,0.9911899006177813
NICO,Entropy,val_optimal,True,True,water,water,Temporal,-1,0.9897058823529412,0.9213483146067416,0.9555270984798414
NICO,Entropy,val_optimal,True,True,water,rock,Unbiased,-1,0.995850622406639,0.9863013698630136,0.9910759961348263
NICO,Entropy,val_optimal,True,True,water,rock,Temporal,-1,0.988835725677831,0.8085106382978724,0.8986731819878517
