,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
0,Base Tree,350.5,998.3246345058051,635.0,0.940438584507245,1.0,0.002506265664160401,0.0,0.0035088468297179713,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.0035088468297179713,0.05956141549275494,kNN,0.0,False,OoD Test,OoD Test
1,Detector Tree,350.5,1040.0753919885767,638.0576441102756,0.9351274634288945,1.0,0.002506265664160401,0.0,0.0035088468297179713,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.0035088468297179713,0.0648725365711055,kNN,0.0,False,OoD Test,OoD Test
0,Base Tree,350.5,1133.6698474429095,834.5112781954887,0.9182508446814903,0.9672932330827068,0.13348370927318295,0.13097744360902255,0.14218222074068584,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.04382649092823542,0.04904238840121653,kNN,0.1,False,OoD Test,OoD Test
1,Detector Tree,350.5,1244.753905511615,797.8501253132832,0.9005170285824842,0.9672932330827068,0.13348370927318295,0.13097744360902255,0.14218222074068584,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.04382649092823542,0.06677620450022252,kNN,0.1,False,OoD Test,OoD Test
0,Base Tree,350.5,1265.9792651344526,1014.1478696741855,0.8965607762074669,0.937844611528822,0.2536842105263158,0.2511779448621554,0.27774514870333233,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.07792504954622068,0.04128383532135528,kNN,0.2,False,OoD Test,OoD Test
1,Detector Tree,350.5,1444.8414767712525,944.4947368421053,0.8666829063316467,0.937844611528822,0.2536842105263158,0.2511779448621554,0.27774514870333233,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.07792504954622068,0.07116170519717537,kNN,0.2,False,OoD Test,OoD Test
0,Base Tree,350.5,1385.494059627135,1185.5288220551379,0.8769681869463712,0.909749373433584,0.35598997493734336,0.35348370927318296,0.4001988315851792,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.10019883158517917,0.03383356996761204,kNN,0.30000000000000004,False,OoD Test,OoD Test
1,Detector Tree,350.5,1625.580122416158,1069.307769423559,0.8361206210597374,0.909749373433584,0.35598997493734336,0.35348370927318296,0.4001988315851792,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.10019883158517917,0.0736287523738466,kNN,0.30000000000000004,False,OoD Test,OoD Test
0,Base Tree,350.5,1502.579952873034,1266.8621553884711,0.8577737782175354,0.8964160401002507,0.45776942355889727,0.45526315789473687,0.5201638861404038,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.12016388614040371,0.03876626882712293,kNN,0.4,False,OoD Test,OoD Test
1,Detector Tree,350.5,1802.6456134226582,1193.4786967418547,0.8061794536428734,0.8964160401002507,0.45776942355889727,0.45526315789473687,0.5201638861404038,0.9410000000000001,0.781,0.781,0.8656000000000001,0.987,0.12016388614040371,0.09023658645737721,kNN,0.4,False,OoD Test,OoD Test
