,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,tpr,tnr,ba,rate,test_set,val_set,Dataset
0,Base Tree,350.5,3150.4521039741735,1036.6215538847118,0.5876308026271847,0.9341604010025063,0.5055137844611529,0.0,0.5,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.5,0.34652959837532155,0.5,0.5,0.5,0.0,outdoor,outdoor,NICO
1,Detector Tree,350.5,1992.8113641768036,1476.59335839599,0.5866899402988848,0.9341604010025063,0.5055137844611529,0.0,0.5,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.5,0.3474704607036215,0.5,0.5,0.5,0.0,outdoor,outdoor,NICO
0,Base Tree,350.5,3119.614924611924,993.0501253132832,0.5926860779324714,0.9413032581453634,0.4269172932330827,0.0,0.4925713171818435,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.4925713171818435,0.34861718021289195,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,outdoor,outdoor,NICO
1,Detector Tree,350.5,1919.4190298353371,1321.4985714285715,0.5923764838224077,0.9413032581453634,0.4269172932330827,0.0,0.4925713171818435,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.4925713171818435,0.34892677432295577,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,outdoor,outdoor,NICO
0,Base Tree,350.5,3053.056814130456,999.1654135338346,0.6035972435851711,0.9403007518796993,0.399874686716792,0.0,0.4765374547479811,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.4765374547479811,0.3367035082945281,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.0,outdoor,outdoor,NICO
1,Detector Tree,350.5,1793.9568932030804,1349.8880952380953,0.598736032833446,0.9403007518796993,0.399874686716792,0.0,0.4765374547479811,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.4765374547479811,0.3415647190462532,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.0,outdoor,outdoor,NICO
0,Base Tree,350.5,2943.0855860791908,1211.9774436090227,0.6216253137575096,0.9054135338345864,0.3530576441102757,0.0,0.45004536340852136,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.45004536340852136,0.2837882200770768,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,outdoor,outdoor,NICO
1,Detector Tree,350.5,1666.6614711180705,1497.9746616541354,0.619366444671456,0.9054135338345864,0.3530576441102757,0.0,0.45004536340852136,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.45004536340852136,0.2860470891631305,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,outdoor,outdoor,NICO
0,Base Tree,350.5,2792.271313664261,1167.9473684210527,0.6463489649730719,0.9126315789473683,0.31508771929824564,0.0,0.41371417432470065,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.41371417432470065,0.2662826139742965,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0,outdoor,outdoor,NICO
1,Detector Tree,350.5,1541.26878865554,1371.0375689223058,0.6414701450567274,0.9126315789473683,0.31508771929824564,0.0,0.41371417432470065,0.9278846153846154,0.24737698986975395,0.24737698986975395,0.41371417432470065,0.27116143389064096,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0,outdoor,outdoor,NICO
