,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
0,Base Tree,350.5,1678.6245504335843,1241.0250626566417,0.828914008125642,0.9006516290726817,0.031027568922305765,0.0,0.0518277875030106,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.0518277875030106,0.07173762094703981,kNN,0.0,False,saltpepper,saltpepper
1,Detector Tree,350.5,1582.1801668200958,1248.3022556390977,0.8303193905163403,0.9006516290726817,0.031027568922305765,0.0,0.0518277875030106,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.0518277875030106,0.07033223855634138,kNN,0.0,False,saltpepper,saltpepper
0,Base Tree,350.5,2676.5656680062443,1727.6491228070176,0.6653171036055339,0.8208771929824561,0.11453634085213034,0.10719298245614035,0.26026978529892175,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.16026978529892175,0.15556008937692237,kNN,0.1,False,saltpepper,saltpepper
1,Detector Tree,350.5,2176.106904794675,1357.9799498746868,0.6703344937752156,0.8208771929824561,0.11453634085213034,0.10719298245614035,0.26026978529892175,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.16026978529892175,0.15054269920724056,kNN,0.1,False,saltpepper,saltpepper
0,Base Tree,350.5,3501.9088603015116,2137.0676691729323,0.5300149409341786,0.7537593984962406,0.18416040100250627,0.1893483709273183,0.4326609022094387,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.2326609022094387,0.22374445756206207,kNN,0.2,False,saltpepper,saltpepper
1,Detector Tree,350.5,2667.3116274758827,1471.9689223057644,0.5380196276270788,0.7537593984962406,0.18416040100250627,0.1893483709273183,0.4326609022094387,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.2326609022094387,0.21573977086916182,kNN,0.2,False,saltpepper,saltpepper
0,Base Tree,350.5,4544.690827156111,2687.59649122807,0.35906707751539185,0.6635087719298246,0.2755137844611529,0.29320802005012536,0.6504688997047381,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.35046889970473805,0.3044416944144327,kNN,0.30000000000000004,False,saltpepper,saltpepper
1,Detector Tree,350.5,3287.9254904451814,1594.1218045112782,0.3708460716396002,0.6635087719298246,0.2755137844611529,0.29320802005012536,0.6504688997047381,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.35046889970473805,0.29266270029022434,kNN,0.30000000000000004,False,saltpepper,saltpepper
0,Base Tree,350.5,5208.915396407929,3344.0726817042605,0.2501778038675528,0.555889724310777,0.37997493734335835,0.41253132832080197,0.7892068410140829,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.38920684101408287,0.3057119204432242,kNN,0.4,False,saltpepper,saltpepper
1,Detector Tree,350.5,3683.2401285050555,1771.098245614035,0.2643609321324258,0.555889724310777,0.37997493734335835,0.41253132832080197,0.7892068410140829,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.38920684101408287,0.29152879217835115,kNN,0.4,False,saltpepper,saltpepper
0,Base Tree,350.5,4159.267213765148,3768.9323308270677,0.422251276431943,0.48624060150375936,0.4457894736842105,0.5002756892230577,0.5699646830147373,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.0930067106564563,0.09184033549062944,kNN,0.5,False,saltpepper,saltpepper
1,Detector Tree,350.5,3058.53982288549,1894.1989974937344,0.4326352452733388,0.48624060150375936,0.4457894736842105,0.5002756892230577,0.5699646830147373,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.0930067106564563,0.08533553506583995,kNN,0.5,False,saltpepper,saltpepper
0,Base Tree,350.5,3820.334799408377,4074.5438596491226,0.4778139673101022,0.436140350877193,0.5004010025062656,0.587468671679198,0.49917117794486215,0.869591346153846,0.08473557692307693,0.08473557692307693,0.4127638092756644,0.9928519942335415,0.10082882205513793,0.046222754301619436,kNN,0.6000000000000001,False,saltpepper,saltpepper
