,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,1428.949632406015,668.9398496240601,0.8698443225563909,0.9944360902255639,0.007443609022556391,0.0,0.12928496240601503,0.9990000000000001,0.0,0.0,0.12928496240601503,0.12459176766917292,energy,1.0,1.0,1.0,0.0,dslr,dslr
1,Detector Tree,350.5,1021.4667310150376,678.9663909774437,0.7618756578947368,0.9944360902255639,0.007443609022556391,0.0,0.12928496240601503,0.9990000000000001,0.0,0.0,0.12928496240601503,0.23256043233082707,energy,1.0,1.0,1.0,0.0,dslr,dslr
0,Base Tree,350.5,1849.660117330827,1241.1779448621553,0.8008753906015038,0.9006265664160401,0.10125313283208019,0.09380952380952381,0.19832293233082707,0.9990000000000001,0.0,0.0,0.09832293233082706,0.09975117581453635,energy,1.0,1.0,1.0,0.1,dslr,dslr
1,Detector Tree,350.5,1141.2648683270677,800.6373433583959,0.7014674342105263,0.9006265664160401,0.10125313283208019,0.09380952380952381,0.19832293233082707,0.9990000000000001,0.0,0.0,0.09832293233082706,0.1991591322055138,energy,1.0,1.0,1.0,0.1,dslr,dslr
0,Base Tree,350.5,2271.455362274436,1807.6065162907269,0.7317286291353384,0.8077694235588972,0.19253132832080203,0.18666666666666668,0.26753890977443606,0.9990000000000001,0.0,0.0,0.06753890977443608,0.07604079442355892,energy,1.0,1.0,1.0,0.2,dslr,dslr
1,Detector Tree,350.5,1261.3718931860901,918.946215538847,0.6409034539473685,0.8077694235588972,0.19253132832080203,0.18666666666666668,0.26753890977443606,0.9990000000000001,0.0,0.0,0.06753890977443608,0.16686596961152886,energy,1.0,1.0,1.0,0.2,dslr,dslr
0,Base Tree,350.5,2727.138189473684,2422.1929824561403,0.6570265263157895,0.7070175438596492,0.2934085213032582,0.2899248120300752,0.34231578947368424,0.9990000000000001,0.0,0.0,0.042315789473684175,0.052310422180451115,energy,1.0,1.0,1.0,0.30000000000000004,dslr,dslr
1,Detector Tree,350.5,1391.1284736842106,1034.3766666666666,0.5754736842105264,0.7070175438596492,0.2934085213032582,0.2899248120300752,0.34231578947368424,0.9990000000000001,0.0,0.0,0.042315789473684175,0.1315438596491228,energy,1.0,1.0,1.0,0.30000000000000004,dslr,dslr
0,Base Tree,350.5,3194.432645300752,3058.9473684210525,0.5804208778195489,0.6026315789473684,0.39531328320802,0.39431077694235594,0.4189981203007519,0.9990000000000001,0.0,0.0,0.019382581453634067,0.03417857581453634,energy,1.0,1.0,1.0,0.4,dslr,dslr
1,Detector Tree,350.5,1524.1914882518795,1166.423082706767,0.5083766447368421,0.6026315789473684,0.39531328320802,0.39431077694235594,0.4189981203007519,0.9990000000000001,0.0,0.0,0.019382581453634067,0.09425493421052633,energy,1.0,1.0,1.0,0.4,dslr,dslr
0,Base Tree,350.5,3606.2852112969927,3642.345864661654,0.5129040637218045,0.5069924812030076,0.4912781954887218,0.49027568922305764,0.4865825187969925,0.9990000000000001,0.0,0.0,0.01421334586466166,0.028638282644110287,energy,1.0,1.0,1.0,0.5,dslr,dslr
1,Detector Tree,350.5,1641.467315742481,1288.9021052631579,0.44924029605263155,0.5069924812030076,0.4912781954887218,0.49027568922305764,0.4865825187969925,0.9990000000000001,0.0,0.0,0.01421334586466166,0.061025039160401015,energy,1.0,1.0,1.0,0.5,dslr,dslr
0,Base Tree,350.5,4207.779487105263,4344.992481203008,0.4142984447368421,0.39180451127819554,0.6121303258145364,0.6056892230576442,0.5852868421052632,0.9990000000000001,0.0,0.0,0.019305513784461187,0.03516600776942356,energy,1.0,1.0,1.0,0.6000000000000001,dslr,dslr
1,Detector Tree,350.5,1812.743992763158,1444.5433082706768,0.36287401315789475,0.39180451127819554,0.6121303258145364,0.6056892230576442,0.5852868421052632,0.9990000000000001,0.0,0.0,0.019305513784461187,0.03748024749373434,energy,1.0,1.0,1.0,0.6000000000000001,dslr,dslr
0,Base Tree,350.5,4675.073942932331,4981.74686716792,0.3376927962406015,0.2874185463659148,0.7140350877192981,0.7100751879699247,0.6619691729323308,0.9990000000000001,0.0,0.0,0.038030827067669234,0.05277749373433584,energy,1.0,1.0,1.0,0.7000000000000001,dslr,dslr
1,Detector Tree,350.5,1945.8070073308272,1576.589724310777,0.2957769736842105,0.2874185463659148,0.7140350877192981,0.7100751879699247,0.6619691729323308,0.9990000000000001,0.0,0.0,0.038030827067669234,0.029704495614035077,energy,1.0,1.0,1.0,0.7000000000000001,dslr,dslr
0,Base Tree,350.5,5130.756770131578,5596.333333333333,0.26299069342105263,0.18666666666666668,0.8149122807017544,0.8133333333333332,0.736746052631579,0.9990000000000001,0.0,0.0,0.06325394736842109,0.07632402675438596,energy,1.0,1.0,1.0,0.8,dslr,dslr
1,Detector Tree,350.5,2075.5635878289477,1692.0201754385967,0.23034720394736843,0.18666666666666668,0.8149122807017544,0.8133333333333332,0.736746052631579,0.9990000000000001,0.0,0.0,0.06325394736842109,0.04432055921052631,energy,1.0,1.0,1.0,0.8,dslr,dslr
0,Base Tree,350.5,5552.552015075188,6162.761904761905,0.19384393195488722,0.09380952380952381,0.9061904761904762,0.9061904761904762,0.805962030075188,0.9990000000000001,0.0,0.0,0.09403796992481206,0.10003440814536341,energy,1.0,1.0,1.0,0.9,dslr,dslr
1,Detector Tree,350.5,2195.67061268797,1810.3290476190477,0.1697832236842105,0.09380952380952381,0.9061904761904762,0.9061904761904762,0.805962030075188,0.9990000000000001,0.0,0.0,0.09403796992481206,0.07597369987468672,energy,1.0,1.0,1.0,0.9,dslr,dslr
0,Base Tree,350.5,5973.2625,6735.0,0.12487500000000001,0.0,1.0,1.0,0.875,0.9990000000000001,0.0,0.0,0.125,0.12487500000000001,energy,1.0,1.0,1.0,1.0,dslr,dslr
1,Detector Tree,350.5,2315.46875,1932.0,0.109375,0.0,1.0,1.0,0.875,0.9990000000000001,0.0,0.0,0.125,0.109375,energy,1.0,1.0,1.0,1.0,dslr,dslr
0,Base Tree,350.5,1428.949632406015,668.9398496240601,0.8698443225563909,0.9944360902255639,0.007443609022556391,0.0,0.12928496240601503,0.9990000000000001,0.0,0.0,0.12928496240601503,0.12459176766917292,energy,1.0,1.0,1.0,0.0,webcam,dslr
1,Detector Tree,350.5,1021.4667310150376,678.9663909774437,0.7618756578947368,0.9944360902255639,0.007443609022556391,0.0,0.12928496240601503,0.9990000000000001,0.0,0.0,0.12928496240601503,0.23256043233082707,energy,1.0,1.0,1.0,0.0,webcam,dslr
