,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
0,Base Tree,350.5,1399.5763808013273,1116.8847117794487,0.8746596097047006,0.9210025062656642,0.11423558897243108,0.0,0.07443427544476136,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.07443427544476136,0.04693855672617814,kNN,0.0,False,adv,adv
1,Detector Tree,350.5,1157.7529636517827,1158.71328320802,0.8747817637138026,0.9210025062656642,0.11423558897243108,0.0,0.07443427544476136,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.07443427544476136,0.0468593050302088,kNN,0.0,False,adv,adv
0,Base Tree,350.5,2270.250861687282,1770.609022556391,0.7319260882479866,0.8138345864661655,0.22082706766917293,0.11218045112781955,0.22547503889101947,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.12547503889101946,0.08224645337120891,kNN,0.1,False,adv,adv
1,Detector Tree,350.5,1444.834076879649,1258.1784461152884,0.7320283082488347,0.8138345864661655,0.22082706766917293,0.11218045112781955,0.22547503889101947,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.12547503889101946,0.08214971991589254,kNN,0.1,False,adv,adv
0,Base Tree,350.5,2990.3187189302193,2375.4110275689222,0.6138821772245542,0.71468671679198,0.317468671679198,0.21634085213032583,0.35038923045020715,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.1503892304502071,0.10130908599365523,kNN,0.2,False,adv,adv
1,Detector Tree,350.5,1682.2567722669778,1345.504761904762,0.6139679113412693,0.71468671679198,0.317468671679198,0.21634085213032583,0.35038923045020715,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.1503892304502071,0.10122833665492574,kNN,0.2,False,adv,adv
0,Base Tree,350.5,3605.3709304541308,2885.2731829573936,0.5130539458271917,0.6311027568922306,0.3929573934837092,0.306265664160401,0.4570857716114373,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.1570857716114373,0.11804881106503887,kNN,0.30000000000000004,False,adv,adv
1,Detector Tree,350.5,1885.053428714146,1398.9218045112784,0.5131255983828523,0.6311027568922306,0.3929573934837092,0.306265664160401,0.4570857716114373,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.1570857716114373,0.11797715850937829,kNN,0.30000000000000004,False,adv,adv
0,Base Tree,350.5,4211.59933979342,3292.8571428571427,0.4136722393781279,0.5642857142857143,0.4633082706766918,0.38310776942355895,0.5622515985416636,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.16225159854166357,0.1506134749075864,kNN,0.4,False,adv,adv
1,Detector Tree,350.5,2084.940677558732,1438.8852130325813,0.4137300123928339,0.5642857142857143,0.4633082706766918,0.38310776942355895,0.5622515985416636,0.9450000000000001,0.0,0.0,0.7823846153846153,0.9400000000000001,0.16225159854166357,0.15055570189288034,kNN,0.4,False,adv,adv
